CodeClient,DateCreation,SecteurCo,SecteurAct,NivSupp1,NivSupp2
4187,11/2/2011,80,FEN,G1111,G0003
4190,11/2/2011,80,N,G1116,G1093
4191,11/2/2011,50,N,G1012,G1137
4193,11/2/2011,50,N,G1037,G0061
4197,11/2/2011,70,EG,,
4199,11/2/2011,50,FEN,,
4201,11/2/2011,40,N,g1106,G1016
4202,8/29/2012,50,FAB,,
4203,11/2/2011,50,N,G1094,G0014
4204,11/2/2011,70,FAB,,
4206,11/2/2011,70,FEN,,
4207,11/2/2011,70,FEN,,
4208,11/2/2011,50,N,G1113,G0010
4209,11/2/2011,70,N,G1012,G1137
4210,11/2/2011,40,FEN,,
4211,11/2/2011,80,FEN,,
4212,11/2/2011,90,N,G1037,G0061
4213,11/2/2011,80,FEN,G1113,G0010
4214,11/2/2011,40,FEN,,
4215,11/2/2011,80,FEN,G1090,G0053
4217,11/2/2011,70,N,G1037,G0061
4218,11/2/2011,40,FEN,,
4219,11/2/2011,40,N,G1012,G1137
4220,11/2/2011,50,FEN,G1121,G0027
4221,11/2/2011,70,N,G1093,G0014
4222,11/2/2011,70,FEN,,
4224,11/2/2011,80,FEN,G1114,G0006
4225,11/2/2011,70,FEN,,
4227,11/2/2011,40,N,G1107,G1016
4228,11/2/2011,50,FEN,G1114,G0006
4229,11/2/2011,80,FEN,G1111,G0003
4230,11/2/2011,50,N,G1032,G0014
4233,11/2/2011,80,N,G1075,G0052
4234,11/2/2011,40,N,G1097,G0014
4235,11/2/2011,40,N,,
4237,11/2/2011,50,N,,
4238,11/2/2011,80,N,G1114,G0006
4239,11/2/2011,50,FEN,,
4240,11/2/2011,50,FEN,,
4241,11/2/2011,80,FEN,,
4242,11/2/2011,50,FEN,,
4245,11/2/2011,80,N,G1083,G0052
4246,11/2/2011,40,FEN,,
4248,11/2/2011,80,N,G1094,G0014
4249,11/2/2011,40,FEN,,
4251,11/2/2011,80,FAB,,
4253,11/2/2011,40,N,G1097,G0014
4254,11/2/2011,50,N,G1093,G0014
4256,11/2/2011,40,N,G1126,G0046
4257,11/2/2011,40,FAB,,
4258,11/2/2011,40,FAB,,
4259,11/2/2011,50,EG,,
4260,11/2/2011,40,FAB,,
4261,11/2/2011,70,FEN,,
4262,11/2/2011,80,FEN,,
4264,11/2/2011,80,FAB,,
4266,11/2/2011,40,FEN,,
4269,11/2/2011,90,FEN,,
4272,11/2/2011,70,FAB,,
4275,11/2/2011,70,FEN,,
4276,11/2/2011,40,EG,,
4277,11/2/2011,50,N,G1037,G0061
4278,11/2/2011,70,FAB,,
4279,1/16/2013,0,DIVERS,,
4280,11/2/2011,40,FAB,G1131,G0058
4281,11/2/2011,40,EG,,
4282,11/2/2011,80,EG,,
4284,11/2/2011,40,FEN,,
4286,11/2/2011,50,N,,
4287,11/2/2011,50,FEN,,
4288,11/2/2011,40,EG,,
4289,11/2/2011,40,GSB,G1123,G0030
4290,11/2/2011,40,N,G1018,G0001
4291,11/2/2011,50,N,,
4292,11/2/2011,50,N,,
4293,11/2/2011,50,FEN,,
4294,11/2/2011,91,FAB,,
4295,11/2/2011,70,N,G1097,G0014
4296,11/2/2011,40,FEN,,
4297,11/2/2011,80,FEN,,
4298,11/2/2011,50,FEN,,
4299,11/2/2011,96,FAB,,
4300,11/2/2011,70,FEN,,
4302,11/2/2011,50,N,G1112,G0012
4303,11/2/2011,70,N,G1078,G0052
4304,11/2/2011,50,N,,
4305,11/2/2011,50,N,G1113,G0010
4306,11/2/2011,40,N,G1100,G0038
4310,11/2/2011,90,N,G1055,G0014
4311,11/2/2011,80,FAB,,
4312,11/2/2011,40,N,,
4313,11/2/2011,50,FAB,,
4314,11/2/2011,40,FEN,,
4315,11/2/2011,40,EG,,
4316,11/2/2011,80,DIVERS,,
4318,11/2/2011,70,FEN,,
4319,11/2/2011,40,EG,G1028,G0014
4320,11/2/2011,80,N,G1083,G0052
4322,11/2/2011,70,FEN,,
4323,11/2/2011,91,FAB,G1125,G0041
4326,11/2/2011,50,FEN,,
4327,11/2/2011,80,FEN,,
4328,11/2/2011,70,FEN,,
4329,11/2/2011,80,FEN,,
4330,11/2/2011,50,N,,
4331,11/2/2011,50,FAB,,
4332,11/2/2011,40,EG,,
4333,11/2/2011,40,N,G1097,G0014
4334,11/2/2011,40,N,G1074,G0052
4335,11/2/2011,90,N,G1078,G0052
4337,11/2/2011,80,N,G1113,G0010
4339,11/2/2011,70,FEN,,
4340,11/2/2011,40,FEN,G1051,G1052
4342,11/2/2011,40,FEN,,
4343,11/2/2011,70,FAB,,
4344,11/2/2011,80,FAB,,
4345,11/2/2011,80,N,G1135,G0070
4346,11/2/2011,40,FAB,,
4347,11/2/2011,70,FAB,,
4348,11/2/2011,40,N,G1075,G0052
4349,11/2/2011,40,FAB,,
4350,11/2/2011,90,FAB,,
4351,11/2/2011,40,N,G1113,G0010
4352,11/2/2011,50,FEN,,
4353,11/2/2011,40,N,G1113,G0010
4354,11/2/2011,90,FEN,,
4355,11/2/2011,40,FAB,G1030,G0053
4356,11/2/2011,50,N,G1094,G0014
4357,11/2/2011,1,FAB,,
4358,11/2/2011,70,FAB,,
4359,11/2/2011,50,N,G1089,G0038
4360,11/2/2011,70,FEN,G1037,G0061
4361,11/2/2011,40,N,G1037,G0061
4362,11/2/2011,40,FEN,,
4363,11/2/2011,80,N,G1012,G1137
4364,11/2/2011,80,GSB,G1123,G0030
4365,11/2/2011,80,N,G1083,G0052
4366,11/2/2011,80,DIVERS,,
4367,11/2/2011,80,FEN,,
4368,11/2/2011,40,FEN,,
4369,11/2/2011,40,N,G1079,G0052
4370,11/2/2011,70,FAB,,
4371,11/2/2011,70,FEN,,
4372,11/2/2011,70,FEN,,
4373,11/2/2011,50,N,G1097,G0014
4374,11/2/2011,70,GSB,G1123,G0030
4375,11/2/2011,50,FEN,,
4376,11/2/2011,90,N,G1106,G1016
4377,11/2/2011,80,N,G1110,G1016
4378,11/2/2011,40,N,G1037,G0061
4379,11/2/2011,80,DIVERS,,
4380,11/2/2011,50,FAB,,
4381,11/2/2011,80,DIVERS,,
4382,11/2/2011,50,FEN,G1122,G0036
4383,11/2/2011,80,N,G1037,G0061
4385,1/16/2013,70,DIVERS,,
4387,11/2/2011,70,N,G1022,G0015
4388,11/2/2011,90,FAB,,
4389,11/2/2011,80,FAB,,
4390,11/2/2011,80,FEN,,
4391,11/2/2011,80,FEN,,
4394,11/2/2011,80,FEN,G1114,G0006
4395,11/2/2011,80,FEN,,
4396,11/2/2011,80,N,G1083,G0052
4397,11/2/2011,80,FEN,,
4398,11/2/2011,70,N,,
4399,11/2/2011,70,EG,,
4400,11/2/2011,80,FAB,,
4401,11/2/2011,80,N,G1089,G0038
4402,11/2/2011,40,N,G1047,G0021
4403,11/2/2011,40,FEN,,
4404,11/2/2011,50,FAB,,
4406,11/2/2011,80,N,G1037,G0061
4407,11/2/2011,50,N,G1029,G0052
4409,11/2/2011,80,N,G1114,G0006
4411,11/2/2011,80,DIVERS,,
4412,11/2/2011,40,FEN,,
4413,11/2/2011,50,N,G1098,G0001
4414,11/2/2011,50,N,G1089,G0038
4415,11/2/2011,80,N,G1094,G0014
4416,11/2/2011,80,FEN,,
4417,11/2/2011,1,FEN,,
4418,11/2/2011,80,FAB,,
4419,11/2/2011,40,N,G1080,G0052
4420,11/2/2011,80,N,G1108,G1016
4421,11/2/2011,80,FEN,,
4424,11/2/2011,40,N,g1106,G1016
4425,11/2/2011,50,N,G1089,G0038
4427,11/2/2011,50,FEN,,
4428,11/2/2011,50,GSB,G1115,G0011
4429,11/2/2011,92,EG,,
4431,11/2/2011,40,FAB,,
4432,11/2/2011,50,FAB,,
4433,11/2/2011,40,N,G1089,G0038
4434,11/2/2011,50,N,,
4435,11/2/2011,40,EG,,
4436,11/2/2011,50,FEN,,
4437,11/2/2011,40,N,G1097,G0014
4439,11/2/2011,50,FEN,,
4440,11/2/2011,50,N,G1082,G0052
4441,11/2/2011,50,N,G1135,G0070
4442,11/2/2011,50,FAB,G1139,G0071
4443,11/2/2011,40,N,G1074,G0052
4444,11/2/2011,80,FEN,G1135,G0070
4445,11/2/2011,50,GSB,G1123,G0030
4446,11/2/2011,80,N,G1037,G0061
4448,11/2/2011,50,FEN,,
4449,11/2/2011,80,N,g1106,G1016
4450,11/2/2011,40,FEN,,
4451,11/2/2011,50,FEN,,
4452,11/2/2011,50,N,G1119,G0025
4453,11/2/2011,50,N,G1037,G0061
4454,11/2/2011,50,EG,,
4457,11/2/2011,1,EG,,
4459,11/2/2011,70,FEN,,
4461,11/2/2011,40,N,G1075,G0052
4462,11/2/2011,50,FAB,,
4463,11/2/2011,50,N,G1097,G0014
4465,11/2/2011,50,FEN,,
4466,11/2/2011,80,FEN,,
4467,11/2/2011,80,N,G1126,G0046
4469,11/2/2011,50,N,,
4475,11/2/2011,40,FEN,,
4476,11/2/2011,50,N,G1081,G0052
4478,11/2/2011,40,N,G1097,G0014
4479,11/2/2011,40,N,G1028,G0014
4480,11/2/2011,40,FAB,,
4482,11/2/2011,40,N,G1097,G0014
4483,11/2/2011,80,FEN,,
4484,11/2/2011,80,N,G1113,G0010
4485,11/2/2011,50,FEN,G1121,G0027
4486,11/2/2011,80,N,G1083,G0052
4487,11/2/2011,50,FEN,,
4488,11/2/2011,50,EG,,
4489,11/2/2011,40,N,G1037,G0061
4490,11/2/2011,40,FEN,,
4491,11/2/2011,40,FEN,,
4492,11/2/2011,50,N,G1098,G0001
4493,11/2/2011,90,EG,,
4494,11/2/2011,40,N,G1097,G0014
4495,11/2/2011,40,N,G1075,G0052
4496,11/2/2011,50,EG,G1114,G0006
4498,11/2/2011,80,FEN,G1114,G0006
4499,11/2/2011,80,N,G1108,G1016
4500,11/2/2011,70,N,G1037,G0061
4501,11/2/2011,80,N,G1011,G0002
4503,11/2/2011,90,FP,,
4504,11/2/2011,40,N,G1113,G0010
4505,11/2/2011,70,N,G1078,G0052
4506,11/2/2011,40,FEN,,
4507,11/2/2011,50,N,G1037,G0061
4508,11/2/2011,40,FAB,,
4509,11/2/2011,40,N,G1037,G0061
4512,11/2/2011,40,N,G1012,G1137
4513,11/2/2011,80,FEN,,
4514,11/2/2011,50,N,,
4515,11/2/2011,80,N,G1037,G0061
4516,11/2/2011,70,GSB,G1123,G0030
4517,11/2/2011,91,FAB,,
4518,11/2/2011,50,FEN,,
4519,11/2/2011,40,N,G1047,G0021
4520,11/2/2011,80,FEN,,
4521,11/2/2011,80,N,,
4522,11/2/2011,40,EG,,
4523,11/2/2011,70,FAB,,
4526,11/2/2011,50,N,G1112,G0012
4527,11/2/2011,80,N,G1110,G1016
4528,11/2/2011,80,N,G1100,G0038
4530,11/2/2011,40,N,,
4531,11/2/2011,50,N,G1082,G0052
4532,11/2/2011,50,N,G1097,G0014
4535,11/2/2011,50,N,G1037,G0061
4536,11/2/2011,50,FAB,,
4537,11/2/2011,80,N,G1083,G0052
4538,11/2/2011,70,FAB,,
4539,11/2/2011,80,N,G1056,G0014
4540,11/2/2011,70,FEN,,
4541,11/2/2011,70,EG,,
4542,11/2/2011,40,FEN,,
4543,11/2/2011,50,N,G1097,G0014
4544,11/2/2011,40,FEN,,
4546,11/2/2011,70,FEN,G1111,G0003
4548,11/2/2011,80,FEN,,
4549,11/2/2011,80,N,G1100,G0038
4550,11/2/2011,80,N,g1106,G1016
4551,11/2/2011,40,EG,,
4552,11/2/2011,70,FEN,G1051,G1052
4553,11/2/2011,50,N,G1037,G0061
4555,11/2/2011,50,N,G1037,G0061
4556,11/2/2011,50,FEN,,
4558,11/2/2011,50,FEN,,
4559,11/2/2011,50,FEN,,
4560,11/2/2011,90,N,G1037,G0061
4561,11/2/2011,80,N,G1037,G0061
4563,11/2/2011,90,N,G1097,G0014
4564,11/2/2011,50,N,G1112,G0012
4565,11/2/2011,70,FAB,,
4566,11/2/2011,80,N,g1097,G0014
4567,11/2/2011,70,FAB,,
4568,11/2/2011,50,N,G1082,G0052
4569,11/2/2011,50,EG,,
4570,11/2/2011,50,FAB,,
4573,11/2/2011,90,N,G1126,G0046
4574,11/2/2011,50,FEN,,
4576,11/2/2011,40,N,G1077,G0052
4577,11/2/2011,80,N,G1089,G0038
4578,11/2/2011,50,N,G1012,G1137
4579,11/2/2011,70,FEN,G1132,G0057
4580,11/2/2011,40,FAB,G1131,G0058
4581,11/2/2011,70,N,G1013,G0015
4582,11/2/2011,50,N,G1097,G0014
4583,11/2/2011,80,FEN,,
4584,11/2/2011,80,N,G1113,G0010
4585,11/2/2011,80,N,G1113,G0010
4586,11/2/2011,80,N,G1113,G0010
4587,11/2/2011,50,N,G1081,G0052
4588,11/2/2011,70,FAB,,
4589,11/2/2011,70,N,G1029,G0052
4590,11/2/2011,80,DIVERS,,
4592,11/2/2011,80,DIVERS,,
4593,11/2/2011,40,N,G1037,G0061
4595,11/2/2011,80,N,G1037,G0061
4596,11/2/2011,80,N,G1094,G0014
4597,11/2/2011,80,N,,
4598,11/2/2011,50,N,G1082,G0052
4600,11/2/2011,80,N,G1037,G0061
4601,11/2/2011,80,N,G1108,G1016
4602,11/2/2011,50,FEN,,
4603,11/2/2011,40,N,G1037,G0061
4604,11/2/2011,50,N,G1012,G1137
4605,11/2/2011,40,N,G1037,G0061
4606,11/2/2011,50,EG,,
4607,11/2/2011,40,EG,G1090,G0053
4608,11/2/2011,80,DIVERS,,
4609,11/2/2011,40,FAB,,
4610,11/2/2011,40,N,G1097,G0014
4612,11/2/2011,50,N,G1135,G0070
4613,11/2/2011,40,N,,
4614,11/2/2011,40,N,G1079,G0052
4615,11/2/2011,40,GSB,G1123,G0030
4616,11/2/2011,50,N,G1098,G0001
4617,11/2/2011,90,N,G1078,G0052
4618,11/2/2011,80,DIVERS,,
4620,11/2/2011,90,GSB,G1123,G0030
4621,11/2/2011,50,FEN,,
4622,11/2/2011,40,FEN,,
4623,11/2/2011,70,FAB,,
4624,11/2/2011,80,N,G1083,G0052
4626,11/2/2011,50,N,G1060,G0014
4627,11/2/2011,80,N,G1094,G0014
4628,11/2/2011,40,N,G1097,G0014
4629,11/2/2011,40,FEN,,
4630,11/2/2011,50,N,G1114,G0006
4633,11/2/2011,80,N,G1110,G1016
4634,11/2/2011,40,FEN,,
4635,11/2/2011,80,FEN,,
4636,11/2/2011,40,FAB,,
4638,11/2/2011,40,FAB,G1131,G0058
4639,11/2/2011,50,N,G1113,G0010
4640,11/2/2011,40,N,G1135,G0070
4641,11/2/2011,80,N,G1037,G0061
4642,11/2/2011,80,N,G1011,G0002
4643,11/2/2011,80,N,G1037,G0061
4645,11/2/2011,80,FEN,,
4646,11/2/2011,80,N,G1037,G0061
4647,11/2/2011,40,N,,
4648,11/2/2011,80,FEN,,
4650,11/2/2011,80,N,G1058,G0052
4651,11/2/2011,40,N,G1097,G0014
4652,11/2/2011,70,EG,,
4653,11/2/2011,70,N,G1037,G0061
4654,11/2/2011,80,N,,
4655,11/2/2011,50,N,G1082,G0052
4656,11/2/2011,50,N,,
4657,11/2/2011,80,EG,G1114,G0006
4658,11/2/2011,50,N,G1012,G1137
4660,11/2/2011,90,EG,G1121,G0027
4661,11/2/2011,80,N,G1037,G0061
4662,11/2/2011,40,EG,,
4663,11/2/2011,40,N,G1093,G0014
4664,11/2/2011,40,N,G1107,G1016
4665,11/2/2011,70,FAB,,
4666,11/2/2011,50,FEN,,
4667,11/2/2011,70,FAB,,
4668,11/2/2011,70,N,G1032,G0014
4671,11/2/2011,40,N,g1029,G0052
4672,11/2/2011,80,N,G1012,G1137
4673,11/2/2011,50,N,,
4674,11/2/2011,50,FEN,,
4676,11/2/2011,40,FEN,G1132,G0057
4677,11/2/2011,40,FAB,,
4678,11/2/2011,80,N,G1012,G1137
4679,11/2/2011,40,FAB,,
4680,11/2/2011,80,FAB,,
4681,11/2/2011,80,DIVERS,,
4683,11/2/2011,80,N,G1056,G0014
4684,11/2/2011,70,FEN,,
4685,11/2/2011,40,N,G1097,G0014
4686,11/2/2011,80,DIVERS,,
4687,11/2/2011,40,N,G1100,G0038
4688,11/2/2011,80,N,G1037,G0061
4691,11/2/2011,50,N,G1081,G0052
4692,11/2/2011,90,N,G1037,G0061
4693,11/2/2011,40,N,G1096,G0001
4694,11/2/2011,40,N,G1113,G0010
4695,11/2/2011,0,FAB,,
4698,11/2/2011,40,N,G1075,G0052
4699,11/2/2011,70,N,G1077,G0052
4700,11/2/2011,90,FAB,,
4703,11/2/2011,80,FEN,,
4704,11/2/2011,80,FEN,G1139,G0071
4705,11/2/2011,50,FEN,,
4707,11/2/2011,80,FAB,,
4710,11/2/2011,40,N,G1100,G0038
4711,11/2/2011,70,N,G1097,G0014
4712,11/2/2011,40,N,G1012,G1137
4713,11/2/2011,40,N,G1056,G0014
4714,11/2/2011,50,N,G1012,G1137
4716,11/2/2011,80,FEN,,
4717,11/2/2011,50,FAB,,
4719,11/2/2011,50,N,,
4721,11/2/2011,50,N,G1112,G0012
4724,11/2/2011,70,EG,,
4725,11/2/2011,80,N,G1097,G0014
4728,11/2/2011,80,EG,G1111,G0003
4729,11/2/2011,80,N,G1075,G0052
4730,11/2/2011,50,FEN,,
4731,11/2/2011,50,N,G1037,G0061
4732,11/2/2011,90,N,G1078,G0052
4733,11/2/2011,50,N,G1089,G0038
4735,11/2/2011,70,FEN,,
4736,11/2/2011,80,N,G1108,G1016
4738,11/2/2011,70,N,,
4739,11/2/2011,80,FEN,,
4740,11/2/2011,80,FEN,G1135,G0070
4741,11/2/2011,90,N,,
4742,11/2/2011,80,N,G1037,G0061
4743,11/2/2011,40,FEN,,
4745,11/2/2011,90,FAB,,
4748,11/2/2011,50,FEN,,
4751,11/2/2011,40,N,G1018,G0001
4753,11/2/2011,40,N,G1074,G0052
4754,11/2/2011,80,FAB,,
4756,11/2/2011,80,FEN,G1114,G0006
4757,11/2/2011,50,N,,
4758,11/2/2011,70,N,G1037,G0061
4759,11/2/2011,70,FAB,,
4761,11/2/2011,40,FEN,,
4762,11/2/2011,40,EG,G1051,G1052
4763,11/2/2011,50,N,G1135,G0070
4764,11/2/2011,80,FAB,,
4765,11/2/2011,80,DIVERS,,
4770,11/2/2011,50,EG,,
4772,11/2/2011,40,N,,
4773,11/2/2011,80,DIVERS,,
4774,11/2/2011,70,FEN,,
4776,11/2/2011,50,N,G1037,G0061
4780,11/2/2011,80,FAB,G1121,G0027
4785,11/2/2011,50,N,,
4787,11/2/2011,80,GSB,G1123,G0030
4788,11/2/2011,80,FAB,,
4789,11/2/2011,50,N,G1037,G0061
4790,11/2/2011,80,N,,
4791,11/2/2011,50,N,,
4792,11/2/2011,80,DIVERS,,
4793,11/2/2011,70,FEN,,
4795,11/2/2011,70,FAB,,
4797,11/2/2011,70,N,G1089,G0038
4799,11/2/2011,70,N,G1089,G0038
4800,11/2/2011,40,FEN,G1051,G1052
4802,11/2/2011,40,FEN,,
4803,11/2/2011,40,N,,
4804,11/2/2011,50,EG,,
4805,11/2/2011,50,FAB,,
4806,11/2/2011,70,N,G1037,G0061
4807,11/2/2011,80,DIVERS,,
4812,11/2/2011,40,EG,,
4813,11/2/2011,40,N,G1047,G0021
4814,11/2/2011,70,N,G1097,G0014
4815,11/2/2011,50,FAB,,
4816,11/2/2011,40,EG,,
4817,11/2/2011,80,N,G1097,G0014
4818,11/2/2011,70,N,G1113,G0010
4819,11/2/2011,50,FAB,,
4820,11/2/2011,80,N,G1114,G0006
4822,11/2/2011,70,GSB,G1123,G0030
4824,11/2/2011,40,N,G1083,G0052
4826,11/2/2011,50,N,G1094,G0014
4827,11/2/2011,70,N,G1089,G0038
4828,11/2/2011,40,FEN,G1111,G0003
4829,11/2/2011,50,FAB,,
4830,11/2/2011,50,N,G1097,G0014
4833,11/2/2011,70,FAB,,
4834,11/2/2011,70,N,,
4836,11/2/2011,70,N,G1047,G0021
4837,11/2/2011,40,N,G1047,G0021
4838,11/2/2011,90,N,G1078,G0052
4839,11/2/2011,70,N,G1105,G0001
4841,11/2/2011,80,N,G1012,G1137
4842,11/2/2011,80,N,G1097,G0014
4843,11/2/2011,40,N,,
4844,11/2/2011,50,N,,
4845,11/2/2011,80,N,,
4846,11/2/2011,80,DIVERS,,
4847,11/2/2011,50,N,,
4848,11/2/2011,40,N,G1113,G0010
4849,11/2/2011,70,N,G1077,G0052
4850,11/2/2011,70,N,G1037,G0061
4853,11/2/2011,70,GSB,G1123,G0030
4855,11/2/2011,40,N,,
4857,11/2/2011,50,N,,
4858,11/2/2011,50,N,,
4859,11/2/2011,80,N,g1106,G1016
4860,11/2/2011,70,N,G1029,G0052
4861,11/2/2011,40,N,G1074,G0052
4862,11/2/2011,80,N,G1133,G0069
4865,11/2/2011,91,FAB,,
4866,11/2/2011,40,FAB,,
4867,11/2/2011,70,N,,
4869,11/2/2011,70,N,G1032,G0014
4870,11/2/2011,80,N,G1083,G0052
4871,11/2/2011,80,N,G1110,G1016
4876,11/2/2011,40,FAB,,
4877,11/2/2011,40,N,,
4878,11/2/2011,40,FAB,G1085,G0038
4879,11/2/2011,70,N,G1060,G0014
4881,11/2/2011,80,N,G1083,G0052
4886,11/2/2011,80,DIVERS,G1139,G0071
4890,11/2/2011,40,N,G1037,G0061
4891,11/2/2011,90,FAB,,
4892,11/2/2011,90,EG,,
4893,11/2/2011,40,FEN,,
4894,11/2/2011,40,N,G1037,G0061
4895,11/2/2011,40,N,,
4896,11/2/2011,50,GSB,G1123,G0030
4897,11/2/2011,80,FP,,
4898,11/2/2011,50,N,,
4900,11/2/2011,40,N,G1037,G0061
4902,11/2/2011,80,DIVERS,,
4904,11/2/2011,50,N,,
4907,11/2/2011,40,N,G1097,G0014
4908,11/2/2011,50,FAB,G1135,G0070
4909,11/2/2011,80,N,G1108,G1016
4910,11/2/2011,40,N,,
4913,11/2/2011,70,FAB,,
4914,11/2/2011,80,FEN,,
4917,11/2/2011,70,N,G1132,G0057
4918,11/2/2011,70,N,,
4919,11/2/2011,40,FAB,,
4923,11/2/2011,50,N,G1094,G0014
4924,11/2/2011,40,N,G1111,G0003
4925,11/2/2011,50,N,,
4927,11/2/2011,80,FEN,,
4930,11/2/2011,40,N,,
4933,11/2/2011,80,FEN,,
4934,11/2/2011,80,FEN,,
4935,11/2/2011,40,N,,
4936,11/2/2011,80,N,G1108,G1016
4937,11/2/2011,40,N,G1097,G0014
4938,11/2/2011,80,N,G1083,G0052
4942,11/2/2011,50,FEN,,
4944,11/2/2011,40,FAB,,
4945,11/2/2011,91,FAB,,
4946,11/2/2011,40,FEN,,
4947,11/2/2011,40,N,G1111,G0003
4948,11/2/2011,40,N,,
4949,11/2/2011,40,N,,
4951,11/2/2011,80,FEN,,
4952,11/2/2011,40,N,,
4953,11/2/2011,40,N,,
4954,11/2/2011,40,N,,
4955,11/2/2011,40,N,,
4956,11/2/2011,40,FEN,,
4960,11/2/2011,70,N,G1134,G0063
4962,11/2/2011,40,N,,
4963,11/2/2011,50,N,,
4964,11/2/2011,80,FEN,,
4965,11/2/2011,70,N,G1037,G0061
4966,11/2/2011,50,FAB,,
4967,11/2/2011,40,N,,
4968,11/2/2011,91,FAB,,
4969,11/2/2011,80,N,G1083,G0052
4971,11/2/2011,80,N,G1037,G0061
4972,11/2/2011,80,N,G1111,G0003
4975,11/2/2011,70,N,G1077,G0052
4976,11/2/2011,70,FEN,,
4978,11/2/2011,70,N,G1113,G0010
4979,11/2/2011,80,N,G1037,G0061
4982,11/2/2011,40,EG,,
4984,11/2/2011,70,N,G1032,G0014
4985,11/2/2011,80,N,G1119,G0025
4986,11/2/2011,70,FAB,,
4987,11/2/2011,40,N,,
4988,11/2/2011,50,N,,
4989,11/2/2011,40,FAB,,
4990,11/2/2011,40,N,G1097,G0014
4991,11/2/2011,50,N,,
4993,11/2/2011,40,N,,
4994,11/2/2011,80,FAB,,
4997,11/2/2011,40,N,G1100,G0038
4998,11/2/2011,70,N,,
4999,11/2/2011,80,N,G1119,G0025
5000,11/2/2011,40,N,,
5001,11/2/2011,50,FAB,,
5002,11/2/2011,40,N,,
5004,11/2/2011,70,N,G1117,G0013
5006,11/2/2011,90,FAB,,
5008,11/2/2011,70,N,,
5009,11/2/2011,80,N,G1056,G0014
5011,11/2/2011,90,N,,
5013,11/2/2011,50,N,,
5014,11/2/2011,80,FAB,,
5015,11/2/2011,70,N,G1107,G1016
5016,11/2/2011,90,,,
5017,11/2/2011,50,N,,
5021,11/2/2011,80,N,G1108,G1016
5022,11/2/2011,70,FAB,,
5024,11/2/2011,90,N,,
5025,11/2/2011,40,EG,,
5026,11/2/2011,70,FAB,G1004,G0053
5027,11/2/2011,50,N,,
5029,11/2/2011,70,FAB,,
5032,11/2/2011,70,FEN,,
5033,11/2/2011,40,FAB,,
5035,11/2/2011,80,N,g1106,G1016
5036,11/2/2011,50,N,G1097,G0014
5038,11/2/2011,50,N,G1051,G1052
5040,11/2/2011,80,DIVERS,,
5041,11/2/2011,50,N,,
5042,11/2/2011,70,FAB,,
5045,11/2/2011,80,N,G1058,G0052
5046,11/2/2011,70,N,G1113,G0010
5047,11/2/2011,80,N,G1083,G0052
5048,11/2/2011,70,N,G1051,G1052
5049,11/2/2011,70,N,G1037,G0061
5050,11/2/2011,40,N,G1079,G0052
5051,11/2/2011,50,N,,
5052,11/2/2011,70,N,G1093,G0014
5053,11/2/2011,40,N,,
5054,11/2/2011,50,N,G1134,G0063
5055,11/2/2011,70,N,G1089,G0038
5056,11/2/2011,50,GSB,G1123,G0030
5057,11/2/2011,50,FEN,,
5058,11/2/2011,50,N,G1089,G0038
5059,11/2/2011,80,DIVERS,,
5060,11/2/2011,40,N,,
5062,11/2/2011,50,FAB,,
5064,11/2/2011,50,N,G1032,G0014
5065,11/2/2011,70,N,G1134,G0063
5069,11/2/2011,40,N,,
5070,11/2/2011,80,N,G1058,G0052
5073,11/2/2011,40,N,G1106,G1016
5074,11/2/2011,40,N,,
5075,11/2/2011,50,N,G1110,G1016
5076,11/2/2011,70,N,,
5077,11/2/2011,80,DIVERS,,
5078,11/2/2011,50,N,,
5079,11/2/2011,40,N,G1097,G0014
5082,11/2/2011,40,N,G1097,G0014
5084,11/2/2011,50,N,G1134,G0063
5085,11/2/2011,70,FAB,G1134,G0063
5086,11/2/2011,70,N,G1037,G0061
5087,11/2/2011,50,N,G1025,G0001
5088,11/2/2011,80,FAB,,
5089,11/2/2011,90,N,,
5090,11/2/2011,80,N,G1056,G0014
5091,11/2/2011,90,FEN,,
5092,11/2/2011,50,FAB,,
5095,11/2/2011,80,N,G1097,G0014
5096,11/2/2011,80,N,,
5097,11/2/2011,40,N,G1079,G0052
5098,11/2/2011,80,FEN,,
5099,11/2/2011,80,FAB,,
5102,11/2/2011,80,N,G1113,G0010
5103,11/2/2011,50,N,G1082,G0052
5105,11/2/2011,80,FAB,,
5106,11/2/2011,70,FAB,,
5107,11/2/2011,50,N,,
5109,11/2/2011,90,FAB,,
5110,11/2/2011,70,N,,
5111,11/2/2011,80,EG,,
5113,11/2/2011,90,FAB,,
5114,11/2/2011,50,N,g1109,G1016
5116,11/2/2011,70,N,,
5118,11/2/2011,70,N,G1097,G0014
5119,11/2/2011,70,FAB,,
5121,11/2/2011,70,N,,
5122,11/2/2011,50,N,,
5123,11/2/2011,50,N,G1089,G0038
5124,11/2/2011,50,N,G1037,G0061
5126,11/2/2011,40,N,,
5127,11/2/2011,50,N,G1081,G0052
5128,11/2/2011,80,DIVERS,,
5129,11/2/2011,70,N,,
5130,11/2/2011,40,FAB,,
5131,11/2/2011,70,N,G1077,G0052
5132,11/2/2011,70,N,G1089,G0038
5133,11/2/2011,80,N,G1037,G0061
5134,11/2/2011,50,N,,
5135,11/2/2011,40,N,,
5136,11/2/2011,70,N,G1037,G0061
5137,11/2/2011,80,N,G1011,G0002
